Country,Library,LC Class,1 Holding,2 Holdings,3 Holdings,4 Holdings,5 Holdings,6 Holdings,7 Holdings,8 Holdings,9 Holdings,10 Holdings,11 Holdings,12 Holdings,13 Holdings,14 Holdings,15 Holdings
El Salvador,EYM,K,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,L,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
El Salvador,EYM,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,N,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
El Salvador,EYM,P,8,12,12,14,6,10,9,1,1,0,0,0,0,0,0
El Salvador,EYM,Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,EYM,Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
El Salvador,MNU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,B,2,2,1,3,2,2,0,0,0,0,0,0,0,0,0
El Salvador,MNU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,F,6,8,13,19,19,10,3,1,0,0,0,0,0,0,0
El Salvador,MNU,G,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,H,16,21,9,16,8,6,0,0,0,0,0,0,0,0,0
El Salvador,MNU,J,8,2,4,5,1,1,0,0,0,0,0,0,0,0,0
El Salvador,MNU,K,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,L,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0
El Salvador,MNU,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,N,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
El Salvador,MNU,P,0,13,9,12,9,9,8,2,1,0,0,0,0,0,0
El Salvador,MNU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,MNU,Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,LDL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,B,6,5,7,2,3,2,1,0,0,0,0,0,0,0,0
El Salvador,GZM,C,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,D,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,F,14,18,16,13,16,10,3,1,1,0,0,0,0,0,0
El Salvador,GZM,G,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,H,7,25,13,15,8,5,0,0,0,0,0,0,0,0,0
El Salvador,GZM,J,4,3,3,5,1,1,0,0,0,0,0,0,0,0,0
El Salvador,GZM,K,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,L,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0
El Salvador,GZM,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,N,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,P,12,15,11,13,10,10,10,2,1,0,0,0,0,0,0
El Salvador,GZM,Q,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,T,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,U,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,GZM,Z,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,IUL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,B,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,E,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,IUL,F,26,17,16,13,14,15,7,0,1,0,0,0,0,0,0
Guatemala,IUL,G,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,H,3,4,9,3,6,3,2,1,0,0,0,0,0,0,0
Guatemala,IUL,J,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Guatemala,IUL,K,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Guatemala,IUL,L,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Guatemala,IUL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,P,75,45,34,21,22,17,3,5,3,2,2,0,0,0,0
Guatemala,IUL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IUL,Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,B,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,EEM,F,10,26,16,23,34,18,5,1,1,0,0,0,0,0,0
Guatemala,EEM,G,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,H,21,24,21,13,10,5,2,1,0,0,0,0,0,0,0
Guatemala,EEM,J,1,1,3,4,1,1,2,0,0,0,0,0,0,0,0
Guatemala,EEM,K,3,5,0,0,1,2,0,0,0,0,0,0,0,0,0
Guatemala,EEM,L,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
Guatemala,EEM,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,P,16,13,18,7,11,6,4,7,2,1,2,0,0,0,0
Guatemala,EEM,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,S,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,T,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,U,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EEM,Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,F,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Guatemala,INU,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,J,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,P,0,4,2,4,2,2,0,3,4,1,1,0,0,0,0
Guatemala,INU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,INU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,OSU,F,2,0,0,0,1,2,3,0,0,0,0,0,0,0,0
Guatemala,OSU,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,H,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,J,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Guatemala,OSU,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,P,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Guatemala,OSU,Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,OSU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,P,0,1,2,0,1,0,0,1,3,2,1,0,0,0,0
Guatemala,UPM,Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UPM,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,F,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Guatemala,IPL,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Guatemala,IPL,J,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Guatemala,IPL,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,P,0,1,0,2,4,0,0,4,5,2,1,0,0,0,0
Guatemala,IPL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,IPL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,F,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,H,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Guatemala,NJR,J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,P,2,0,1,3,2,1,0,0,0,0,2,0,0,0,0
Guatemala,NJR,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NJR,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,A,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,B,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,F,46,32,26,12,21,14,5,1,1,0,0,0,0,0,0
Guatemala,CGU,G,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,H,8,10,12,7,3,3,0,0,0,0,0,0,0,0,0
Guatemala,CGU,J,2,0,1,3,1,1,1,0,0,0,0,0,0,0,0
Guatemala,CGU,K,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,L,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
Guatemala,CGU,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,N,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,P,84,37,24,25,18,12,2,5,5,1,1,0,0,0,0
Guatemala,CGU,Q,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,T,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,CGU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,B,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,UIU,F,8,22,43,26,31,19,5,1,1,0,0,0,0,0,0
Guatemala,UIU,G,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,H,10,15,18,13,8,5,1,1,0,0,0,0,0,0,0
Guatemala,UIU,J,4,13,6,5,1,1,2,0,0,0,0,0,0,0,0
Guatemala,UIU,K,3,2,2,3,1,2,0,0,0,0,0,0,0,0,0
Guatemala,UIU,L,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
Guatemala,UIU,M,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,N,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,P,102,53,41,33,22,18,3,6,5,2,2,0,0,0,0
Guatemala,UIU,Q,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,S,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,T,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,U,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UIU,Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,F,4,4,1,4,5,5,2,1,1,0,0,0,0,0,0
Guatemala,NUI,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,H,0,2,1,2,4,0,1,1,0,0,0,0,0,0,0
Guatemala,NUI,J,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,K,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Guatemala,NUI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,P,58,28,29,28,19,14,3,7,5,2,2,0,0,0,0
Guatemala,NUI,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,NUI,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,F,0,2,2,1,0,1,1,1,1,0,0,0,0,0,0
Guatemala,UMC,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,H,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Guatemala,UMC,J,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Guatemala,UMC,K,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,P,1,4,3,7,5,3,1,4,5,1,2,0,0,0,0
Guatemala,UMC,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,UMC,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,F,15,8,21,14,8,17,6,1,1,0,0,0,0,0,0
Guatemala,EYM,G,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,H,7,8,9,8,7,4,1,1,0,0,0,0,0,0,0
Guatemala,EYM,J,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0
Guatemala,EYM,K,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0
Guatemala,EYM,L,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
Guatemala,EYM,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,P,12,41,26,26,13,11,4,3,2,2,1,0,0,0,0
Guatemala,EYM,Q,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,T,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,EYM,Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guatemala,MNU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,MNU,B,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
Guatemala,MNU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
